0,1640,-1160,60,20,-0.2,0,0
0,900,-1180,80,20,0.15,0,0
0,1740,-1325,40,200,-0.15,0,0
0,1740,-1600,40,200,-0.15,0,0
0,1760,-1400,20,105,-0.15,0,0
0,1650,-1430,20,20,-0.15,0,0
0,1430,-1530,50,20,-0.15,0,0
0,1400,-1550,30,40,-0.15,0,0
0,1005,-1570,90,20,-0.15,0,0
0,800,-1720,700,40,-0.15,0,0
0,550,-1600,50,20,-0.15,0,0
0,350,-1500,60,20,-0.15,0,0
0,110,-1600,90,20,-0.15,0,0
1,120,-1620,40,20,-0.15,4
0,110,-1640,10,40,-0.15,0,0
0,160,-1640,10,40,-0.15,0,0
0,1200,-1570,70,20,-0.15,0,0
0,800,-1570,100,75,-0.15,0,0
0,800,-1700,100,75,-0.15,0,0
0,720,-1570,30,20,-0.15,0,0
0,1480,-1820,20,100,-0.15,0,0
0,1530,-1900,20,40,-0.15,0,0
0,1590,-2000,20,40,-0.15,0,0
0,1590,-2400,20,40,-0.15,0,0
0,1650,-2100,20,40,-0.15,0,0
0,1650,-2300,20,40,-0.15,0,0
0,1750,-2200,20,40,-0.15,0,0
0,1370,-2100,20,40,-0.15,0,0
0,1200,-1940,60,20,-0.15,0,0
0,400,-1940,120,20,-0.15,0,0
0,300,-2100,15,40,-0.15,0,0
0,200,-2300,15,40,-0.15,0,0
0,200,-2400,15,40,-0.15,0,0
0,300,-2200,15,40,-0.15,0,0
0,150,-3600,90,20,-0.15,0,0
1,160,-3620,40,20,-0.15,5
0,150,-3640,10,40,-0.15,0,0
0,200,-3640,10,40,-0.15,0,0
0,400,-3400,20,900,-0.15,0,0
0,195,-2570,10,25,-0.15,0,0
0,350,-2620,50,20,-0.15,0,0
0,300,-2770,10,15,-0.15,0,0
0,0,-2820,50,20,-0.15,0,0
0,350,-2820,50,20,-0.15,0,0
0,100,-2920,10,15,-0.15,0,0
0,0,-3020,50,20,-0.15,0,0
0,350,-3060,50,20,-0.15,0,0
0,300,-3170,10,15,-0.15,0,0
0,175,-3320,50,15,-0.15,0,0
0,330,-3450,90,50,-0.15,0,0
0,950,-3160,300,20,0.11,0,0
0,1650,-3180,130,20,-0.15,0,0
0,1650,-3480,20,250,-0.15,0,0
0,1650,-3280,40,20,-0.15,0,0
0,1750,-3380,40,20,-0.15,0,0
0,1410,-3580,100,20,-0.15,0,0
0,1250,-3577,100,20,-0.15,0,0
0,1050,-3700,470,20,-0.15,0,0
0,1380,-3700,30,85,-0.15,0,0
0,1500,-3900,20,200,-0.15,0,0
0,1210,-3580,10,20,-0.15,0,0
0,1110,-3580,10,20,-0.15,0,0
0,1000,-3580,10,20,-0.15,0,0
0,1050,-3900,400,20,-0.15,0,0
0,1080,-3800,10,100,-0.15,1,0
0,1280,-3910,30,180,-0.15,1,0
0,1380,-3800,20,100,-0.15,1,0
0,1440,-3820,20,10,-0.15,0,0
0,380,-3960,120,20,-0.2,0,0
0,0,-4060,100,20,-0.15,0,0
0,1780,-4000,140,20,-0.15,0,0
1,1850,-4020,40,20,-0.15,6
0,1840,-4040,10,40,-0.15,0,0
0,1890,-4040,10,40,-0.15,0,0
0,380,-4160,120,20,-0.2,0,0
0,600,-4300,120,20,-0.15,0,0
0,1400,-4350,150,20,-0.15,0,0
0,1600,-4450,10,25,-0.15,0,0
0,1700,-4600,10,25,-0.15,0,0
0,1800,-4750,10,25,-0.15,0,0
0,1700,-4850,10,25,-0.15,0,0
0,1550,-4950,10,25,-0.15,0,0
0,1550,-5100,10,25,-0.15,0,0
0,1450,-5150,10,25,-0.15,0,0
0,1300,-5200,10,25,-0.1,0,0
0,1200,-5300,10,25,-0.1,0,0
0,1000,-5150,10,25,-0.1,0,0
0,900,-5200,10,25,-0.1,0,0
0,900,-5350,10,25,-0.1,0,0
0,900,-5500,10,25,-0.1,0,0
0,1050,-5500,400,30,-0.15,0,0
0,1200,-5625,30,125,-0.15,1,0
0,1650,-5650,50,50,-0.15,0,1
