0,1600,-10300,20,40,-0.15,0,0
0,1500,-10450,20,40,-0.15,0,0
0,1400,-10600,20,40,-0.15,0,0
0,1300,-10750,20,40,-0.15,0,0
0,1200,-10900,20,40,-0.15,0,0
0,1150,-11000,50,40,-0.15,0,0
0,1300,-11000,200,40,-0.15,0,0
0,1600,-11100,50,20,-0.15,0,0
0,1790,-11200,50,20,-0.15,0,0
0,1700,-11300,50,20,-0.15,0,0
0,1550,-11450,50,20,-0.15,0,0
0,1300,-11600,200,200,-0.15,0,0
0,1200,-11700,50,20,-0.15,0,0
0,1150,-11700,20,500,-0.15,0,0
0,730,-11800,20,650,-0.25,0,0
0,650,-11800,100,20,-0.25,0,0
0,500,-11900,50,20,-0.15,0,0
0,350,-12000,100,20,-0.15,0,0
0,0,-12100,200,20,-0.15,0,0
0,0,-12200,20,20,-0.15,0,0
0,100,-12300,50,20,-0.15,0,0
0,300,-12400,50,20,-0.15,0,0
0,450,-12500,50,20,-0.15,0,0
0,450,-12650,50,20,-0.15,0,0
0,550,-12800,50,20,-0.15,0,0
0,100,-12800,300,20,-0.15,0,0
0,200,-13100,200,200,-0.15,0,0
0,600,-12950,50,20,0.0,0,0
0,400,-13000,20,20,-0.15,0,0
0,50,-13250,50,20,-0.15,0,0
0,600,-13350,150,20,-0.15,0,0
0,730,-13350,20,1400,-0.15,0,0
0,1150,-13400,20,1600,-0.15,0,0
0,0,-12800,30,20,-0.15,0,0
0,0,-12950,30,20,-0.15,0,0
0,0,-13100,30,20,-0.15,0,0
0,50,-13400,50,20,-0.15,0,0
0,1300,-13400,100,20,-0.25,0,0
0,1500,-13450,50,20,-0.15,0,0
0,1600,-13500,100,20,-0.15,0,0
0,1400,-13600,100,20,-0.15,0,0
0,1550,-13700,100,20,-0.15,0,0
0,1800,-13800,100,20,-0.15,0,0
0,1600,-13900,100,20,-0.15,0,0
0,1450,-14000,100,20,-0.15,0,0
0,1350,-14100,100,20,-0.15,0,0
0,1150,-14200,100,20,-0.15,0,0
0,1300,-14350,100,20,-0.15,0,0
0,1500,-14500,100,20,-0.15,0,0
0,1250,-14600,100,20,-0.15,0,0
0,1500,-14700,100,20,-0.15,0,0
0,1700,-14850,100,20,-0.15,0,0
0,1800,-15000,100,20,-0.15,0,0
0,1150,-15000,300,20,-0.15,0,0
0,0,-15000,750,1500,-0.15,0,0
0,1150,-15000,20,1400,-0.15,0,0
0,1700,-15100,50,20,-0.15,0,0
0,1850,-15200,50,20,-0.15,0,0
0,1600,-15300,150,20,-0.15,0,0
0,1400,-15400,100,20,-0.15,0,0
0,500,-15400,150,20,-0.15,0,0
0,0,-15500,200,20,-0.15,0,0
0,300,-15600,100,20,0.0,0,0
0,1200,-15600,200,20,0.0,0,0
0,1380,-15620,20,20,0.0,0,0
0,1200,-15700,100,20,-0.15,0,0
0,900,-15800,200,20,-0.15,0,0
0,700,-15900,100,20,-0.15,0,0
0,400,-16000,150,20,0.0,0,0
0,400,-16100,150,20,0.0,0,0
0,1400,-16090,200,20,0.0,0,0
0,1580,-16110,20,20,0.0,0,0
0,1400,-16250,200,20,0.0,0,0
0,400,-16240,200,20,0.0,0,0
0,400,-16340,20,100,0.0,0,0
0,500,-16400,100,20,0.0,0,0
0,1300,-16390,100,20,0.0,0,0
0,1380,-16490,20,100,0.0,0,0
0,1700,-16600,100,20,0.0,0,0
0,1000,-16700,400,20,0.0,0,0
0,800,-16800,300,20,0.0,0,0
0,200,-16900,400,20,0.0,0,0
0,400,-17000,40,20,0.0,0,0
0,600,-17100,40,20,0.0,0,0
0,800,-17200,40,20,0.0,0,0
0,1000,-17300,100,20,0.0,0,0
0,1400,-17400,40,20,0.0,0,0
0,1600,-17500,100,20,0.0,0,0
0,1400,-17600,40,20,0.0,0,0
0,1200,-17700,40,20,0.0,0,0
0,1000,-17800,40,20,0.0,0,0
0,600,-17900,100,20,0.0,0,0
0,400,-18000,40,20,0.0,0,0
0,10,-18100,190,20,0.0,0,0
0,400,-18200,100,20,0.0,0,0
0,800,-18300,40,20,0.0,0,0
0,1000,-18400,40,20,0.0,0,0
0,1200,-18500,40,20,0.0,0,0
0,1400,-18600,40,20,0.0,0,0
0,1600,-18700,40,20,0.0,0,0
0,1800,-18800,110,20,0.0,0,0
0,1400,-18900,200,20,0.0,0,0
0,1500,-19000,40,20,0.0,0,0
0,575,-19100,950,20,-0.15,0,0
0,575,-20000,20,400,0.0,0,0
0,575,-19500,20,400,0.0,0,0
0,100,-19500,475,20,0.0,0,0
0,1400,-19200,100,20,0.0,0,0
0,100,-21500,20,2500,0.0,0,0
0,10,-18800,90,20,-0.15,0,0
0,300,-18800,100,20,0.0,0,0
0,500,-18800,100,20,0.0,0,0
0,800,-18800,100,20,0.0,0,0
0,1000,-18800,100,20,0.0,0,0
0,1200,-19300,40,20,0.0,0,0
0,1200,-19450,200,20,0.0,0,0
0,100,-19600,40,20,0.0,0,0
0,100,-19700,40,20,0.0,0,0
0,100,-19800,40,20,0.0,0,0
0,100,-19900,40,20,0.0,0,0
0,150,-20000,100,20,0.0,0,0
0,400,-20000,1200,20,0.0,0,0
0,1600,-21000,20,750,0.0,0,0
0,900,-20100,200,20,0.0,0,0
0,1600,-20200,20,220,0.0,0,0
0,1600,-20200,310,20,0.0,0,0
0,1700,-20300,20,40,0.0,0,0
0,1700,-20450,20,40,0.0,0,0
0,1700,-20600,20,40,0.0,0,0
0,1700,-20750,20,40,0.0,0,0
0,1700,-20900,20,40,0.0,0,0
0,1700,-21000,20,40,0.0,0,0
0,500,-22000,20,450,0.0,0,0
0,500,-21500,20,500,0.0,0,0
0,500,-21000,1100,20,0.0,0,0
0,1600,-21100,40,40,0.0,0,0
0,1400,-21200,40,40,0.0,0,0
0,1200,-21300,40,40,0.0,0,0
0,1000,-21400,40,40,0.0,0,0
0,100,-21450,400,20,0.0,0,0
0,100,-21600,40,40,0.0,0,0
0,300,-21700,40,40,0.0,0,0
0,460,-21800,40,40,0.0,0,0
0,300,-21900,40,40,0.0,0,0
0,100,-21900,40,40,0.0,0,0
0,140,-22000,1500,20,0.0,0,0
0,1620,-23000,20,360,0.0,0,0
0,1620,-22600,20,600,0.0,0,0
0,1620,-22600,290,20,0.0,0,0
0,300,-22100,40,40,0.0,0,0
0,500,-22200,40,40,0.0,0,0
0,700,-22300,40,40,0.0,0,0
0,900,-22400,40,40,0.0,0,0
0,1200,-22500,100,40,0.0,0,0
0,1700,-22700,10,20,0.0,0,0
0,1800,-22800,10,20,0.0,0,0
0,1870,-22900,40,20,0.0,0,0
0,1730,-23000,10,20,0.0,0,0
0,1570,-23100,10,20,0.0,0,0
0,1430,-23200,10,20,0.0,0,0
0,1310,-23300,10,20,0.0,0,0
0,1270,-23400,40,20,0.0,0,0
0,1130,-23500,10,20,0.0,0,0
0,970,-23600,40,20,0.0,0,0
0,670,-23700,20,20,0.0,0,0
0,500,-23900,60,60,-0.15,0,1
